0.1467629,1,0.01
0.1405678,5,0.255
0.250268,10,0.496141967773
0.1453584,2,0.396520996094
0.145299,10,0.0349725341797
0.1461587,1,0.148350830078
0.1468654,1,0.4980859375
0.1463477,6,0.0100598144531
0.1469332,1,0.309760131836
0.1449782,4,0.146406860352
0.138391,8,0.140126342773
0.1466585,8,0.0100299072266
0.1406803,4,0.499461669922
0.1402659,7,0.142339477539
0.1410553,5,0.372266235352
0.1420284,10,0.157951049805
0.1421287,8,0.213518676758
0.1396262,9,0.117950134277
0.1414759,3,0.499700927734
0.1393787,9,0.128941040039
0.1415893,4,0.282993164063
0.1455942,3,0.0104037475586
0.1393433,8,0.145270385742
0.1398863,4,0.443923950195
0.1406176,8,0.115961303711
0.1392638,7,0.192493896484
0.1394644,9,0.152807006836
0.1398575,7,0.169794311523
0.1419262,5,0.197338867188
0.1453009,2,0.224345092773
0.1389317,10,0.112282714844
0.1395089,10,0.111834106445
0.1396766,10,0.122869873047
0.1421182,5,0.435220947266
0.1421773,6,0.31533782959
0.140022,8,0.152836914062
0.1392887,10,0.116753845215
0.1397316,7,0.219873962402
0.1397047,10,0.117486572266
0.146203,2,0.0755267333984
0.1392386,7,0.180231933594
0.1394547,7,0.182474975586
0.1392374,10,0.104147949219
0.1383401,10,0.114854736328
0.1385801,10,0.115677185059
0.139624,10,0.119520263672
0.1395021,10,0.108753662109
0.1396135,10,0.107228393555
0.1394035,10,0.116439819336
0.1398519,10,0.115871582031
